clinicid,hospitalname,IsHospital,City,Province,RegionName
342B5FE6486788799659C39BBFC3FA02,Medical Center Imus,True,Imus City,Cavite,IV-A
AA00165FED22ACF7B3370D43AB14A4AA,South Imus Specialist Hospital,True,Imus City,Cavite,IV-A
2C26F9A59B0BA61233E6FC0AF8E47F14,Rizal Medical Center,True,Pasig,Manila,NCR
03A3655FFF3E9BDEA48DE9F49E938E32,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
6A6610FEAB86A1F294DBBF5855C74AF9,Zamboanga del Sur Medical Center,True,Pagadian City,Zamboanga del Sur,IX
91A4D5C9C78D0DE89B38FF408F49F39C,Cagayan Valley Medical Center,True,Tuguegarao City,Cagayan,II
0E9F1B15C7F9B9F6A72A4E9A51B35862,Philippine Heart Center,True,Quezon City,Manila,NCR
173F0F6BB0EE97CF5098F73EE94029D4,Decena General Hospital,True,Dagupan City,Pangasinan,I
9F93557D309F655FF06F109A08DCF7C4,University of Santo Tomas Hospital,True,Manila,Manila,NCR
4EFF0720836A198B6174EECF02CBFDBF,Metro Lemery Medical Center,True,Lemery,Batangas,IV-A
38D6CBC90E0D7B451F50D9019B8BCFA7,Madonna General Hospital,True,Balayan,Batangas,IV-A
F6002B64F932B16EB8FC5CEC2690BEB9,M.V. Santiago Medical Center,True,Trece Martires City,Cavite,IV-A
3F1656D9668DFFCF8119E3ECFF873558,The Medical City,True,Pasig,Manila,NCR
18A411989B47ED75A60AC69D9DA05AA5,"Metro Antipolo Hospital and Medical Center, Inc.",True,Antipolo City,Rizal,IV-A
3F8EE098F1300BEB0464A8A8288AB931,The Medical City-South Luzon,True,Santa Rosa City,Laguna,IV-A
BF29AA11AAA972E7713972C5497A5D40,The Medical City Clark,True,Mabalacat City,Pampanga,III
9A0EE0A9E7A42D2D69B8F86B3A0756B1,Lipa Medix Medical Center,True,Lipa City,Batangas,IV-A
67510C8942BAD17D29A67491C18D138F,Mary Mediatrix Medical Center,True,Lipa City,Batangas,IV-A
637489250D6A28176D466C0AA567E65B,N.L. Villa Memorial Medical Center,True,Lipa City,Batangas,IV-A
D324A0CC02881779DCDA44A675FDCAAA,Dr. Pablo O. Torre Sr. Memorial Hospital (Riverside Medical Center),True,Bacolod City,Negros Occidental,VI
878A0658E652765C4979DBA411787E43,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
5AD742CD15633B26FDCE1B80F7B39F7C,University of Santo Tomas Hospital,True,Manila,Manila,NCR
AE0E08163D22BEFD4635F47BEF1B6E3F,Metropolitan Medical Center,True,Manila,Manila,NCR
7DAD0C6BD8C7227C5F210187D297B375,Mary Mediatrix Medical Center,True,Lipa City,Batangas,IV-A
6AADCA7BD86C4743E6724F9607256126,St. Frances Cabrini Medical Center,True,Santo Tomas,Batangas,IV-A
A1C3AE6C49A89D92AEF2D423DADB477F,"V.L. Makabali Memorial Hospital, Inc.",True,San Fernando City,Pampanga,III
0993B7960F34C29B1FDB6516BE27046F,"V.L. Makabali Memorial Hospital, Inc.",True,San Fernando City,Pampanga,III
8E77B3768B440A281C5101CA7941D5E0,Angeles University Foundation Medical Center,True,Angeles City,Pampanga,III
4928E7510F45DA6575B04A28519C09ED,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
3A077E8ACFC4A2B463C47F2125FDFAC5,"Sacred Heart Hospital of Malolos, Inc.",True,Malolos City,Bulacan,III
95424358822E753EB993C97EE76A9076,Divine Word Hospital,True,Tacloban City,Leyte,VIII
B2303E95600891090F6519DF2B23EB09,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
CCEFF8FAA855336AD53B3325914CAEA2,Pasig Doctors Medical Center,True,Pasig,Manila,NCR
0EBB145BDFFD37C6947BD60C251DF1BA,The Medical City,True,Pasig,Manila,NCR
7D3010C11D08CF990B7614D2C2CA9098,The Medical City,True,Pasig,Manila,NCR
99064BA6631E279D4A74622DF99657D6,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
3EC27C2CFF04BC5FD2586CA36C62044E,Chong Hua Hospital,True,Cebu City,Cebu,VII
0E79548081B4BD0DF3C77C5BA2C23289,Cagayan de Oro Polymedic General Hospital,True,Cagayan de Oro,Misamis Oriental,X
D903E9608CFBF08910611E4346A0BA44,Chong Hua Hospital,True,Cebu City,Cebu,VII
5EF99D16D1954578B0DF2F38B866449B,Cebu Doctor's University Hospital,True,Cebu City,Cebu,VII
A19744E268754FB0148B017647355B7B,Southern Philippines Medical Center,True,Davao City,Davao del Sur,XI
FE4B8556000D0F0CAE99DAA5C5C5A410,Capiz Doctors Hospital,True,Roxas City,Capiz,VI
717729CE391C20EF3E722C3E6EF79A58,Lucena United Doctors Hospital And Medical Center,True,Lucena City,Quezon,IV-A
8F1FA0193CA2B5D2FA0695827D8270E9,De La Salle University Medical Center,True,Dasmariñas City,Cavite,IV-A
482DB0ECC10B8A9984AE850C9ADA9899,Cotabato Regional and Medical Center,True,Cotabato City,Maguindanao,BARMM
717D8B3D60D9EEA997B35B02B6A4E867,National Kidney and Transplant Institute,True,Quezon City,Manila,NCR
59AB3BA90AE4B4AB84FE69DE7B8E3F5F,Marikina Doctors Hospital and Medical Center Inc. (MDHMC),True,Pasig,Manila,NCR
5A4BE1FA34E62BB8A6EC6B91D2462F5A,Suero General Hospital,True,Cabugao,Ilocos Sur,I
265ECEB6D4D961057F1B483A558E2885,Our Lady of Lourdes Hospital,True,Manila,Manila,NCR
F7DD39D47C6F28F7877155CCFFAD0192,Dr. Fe del Mundo Medical Center,True,Quezon City,Manila,NCR
5FD2524092DE9576F7341DC9AA5A53AE,University of the East Ramon Magsaysay Memorial Medical Center,True,Quezon City,Manila,NCR
BC7B4E25F69535E8FF34363547AC09DA,Skyline Hospital and Medical Center,True,San Jose del Monte City,Bulacan,III
CB8A08A240F3EA7C99B220D24F54F477,Quirino Memorial Medical Center,True,Quezon City,Manila,NCR
C6C61ABDA705FBC0728C076D60ED74B8,Makati Medical Center,True,Makati,Manila,NCR
D814F4E3DCF9E6F473E213232B9BA115,Children's Medical Clinic,True,Calapan City,Oriental Mindoro,IV-B
8C4F839B287D8A4D311EEAAD4F8CEB97,Sultan Kudarat Doctors' Hospital,True,Tacurong City,Sultan Kudarat,XII
885B2C7A6DEB4FEA10F319C4CE993E02,Our Lady of Fatima Hospital,True,Panganiban,Catanduanes,V
AAB11087C24981EB0E03846792FF5718,Makati Medical Center,True,Makati,Manila,NCR
81CACBB44CE8BF874EF92E1A73432C7F,Santa Ana Hospital,True,Manila,Manila,NCR
95F2B84DE5660DDF45C8A34933A2E66F,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
7F3FCFED9109F27A4B9E4ABD169D6E43,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
C7C46D4BAF816BFB07C7F3BF96D88544,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
4C525A48ACC0084B077750AC333C67C1,Allied Care Experts (ACE) Medical Center - Quezon City,True,Quezon City,Manila,NCR
9161AB7A1B61012C4C303F10B4C16B2C,National Kidney and Transplant Institute,True,Quezon City,Manila,NCR
08FC80DE8121419136E443A70489C123,Capitol Medical Center,True,Quezon City,Manila,NCR
FFD2257B586A72D1FA75F4BA2AD914E6,Commonwealth Hospital and Medical Center,True,Quezon City,Manila,NCR
D4BAD256C73A6B25B86CC9C1A77255B1,Diliman Doctors Hospital,True,Quezon City,Manila,NCR
EBEF22399DD37C14FCBE768327022889,Pacific Global Medical Center,True,Quezon City,Manila,NCR
54391C872FE1C8B4F98095C5D6EC7EC7,Margosatubig Regional Hospital,True,Margosatubig,Zamboanga del Sur,IX
EDB947F2BBCEB132245FDDE9C59D3F59,Pagamutang Pangmasa ng Laguna,True,Bay,Laguna,IV-A
FA3DADE3A49305F27F64203452AC954C,Divine Grace Medical Center,True,General Trias,Cavite,IV-A
3B7D09DAC07C9CCD3AAE2025CC195250,Reyes Ulep Clinic And Hospital,True,Santa Maria,Ilocos Sur,I
75F266633433D20ABF6C1A13D97E7491,Medical Center Taguig,True,Taguig,Manila,NCR
C8D12113E2258AF31914E88130B917F6,"Angeles Medical Center, Inc.",True,Angeles City,Pampanga,III
AE3A12E662884604C069B4DFC5A13AFD,"The Doctors Hospital, Inc.",True,Bacolod City,Negros Occidental,VI
988DCE1898DFDA74527351927D9575B2,Lorma Medical Center,True,San Fernando City,La Union,I
84D5711E9BF5547001B765878E7B0157,Global Medical Center of Laguna,True,Cabuyao City,Laguna,IV-A
E7D4C8D4FE04D9B4539A075D809C6D01,Calamba Medical Center,True,Calamba City,Laguna,IV-A
9B5AF8696030810F396C315B9577FFD0,Calamba Doctor's Hospital,True,Calamba City,Laguna,IV-A
2302D39C909793E04E6B01806C3BD60D,Global Care Medical Center of Canlubang,True,Calamba City,Angeles,IV-A
925D278231DFD856648289A948676AAB,The Medical City-South Luzon,True,Santa Rosa City,Laguna,IV-A
2CC73B24083105C3D488CC61B606D4F0,Medical Center Imus,True,Imus City,Cavite,IV-A
C236337B043ACF93C7DF397FDB9082B3,Manila Doctors Hospital,True,Manila,Manila,NCR
0B96D81F0494FDE5428C7AEA243C9157,Zamboanga Peninsula Medical Center,True,Zamboanga City,Zamboanga del Sur,IX
EA06ED6E977637A81EA9D22B3090E28A,Cebu (Velez) General Hospital,True,Cebu City,Cebu,VII
A428BC20CA44F5D446CEE54837B4FD6F,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
808E53023EA4A8A9D6ECBC1290580F72,Providence Hospital,True,Quezon City,Manila,NCR
B522259710151F8CC7870B970B4E0930,Diliman Doctors Hospital,True,Quezon City,Manila,NCR
F4D0E2E7FC057A58F7CA4A391F01940A,San Lazaro Hospital,True,Manila,Manila,NCR
2E6D9C6052E99FCDFA61D9B9DA273CA2,"Community General Hospital of San Pablo City, Inc.",True,San Pablo City,Laguna,IV-A
246A3C5544FEB054F3EA718F61ADFA16,"San Isidro Hospital, Inc.",True,Angono,Rizal,IV-A
3EE7811D398AE2240F5D3F0684ECB8D3,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
6765FDB59F493D80BFD440A3DF5EC395,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
41A60664167077EA065EC1C8564D2016,Providence Hospital,True,Quezon City,Manila,NCR
7417744A2BAC776FABE5A09B21C707A2,"Cabiao General Hospital, Inc.",True,Cabiao,Nueva Ecija,III
A71378C0F8D76DBF90FEEECD095D0ED9,Calbayog Sanitarium and Hospital,True,Calbayog City,Samar,VIII
F610A13DE080FB8DF6CF972FC01AD93F,Calbayog Sanitarium and Hospital,True,Calbayog City,Samar,VIII
3FF31B21755DE79EDF5668A07BD37F81,Allied Care Experts (ACE) Medical Center - Valenzuela,True,Valenzuela,Manila,NCR
FC0CC602CE843B5393684A7FC1B566BC,Ofelia Mendoza Maternity and General Hospital,True,Malolos City,Bulacan,III
169582A799E5B6C46FDFD432379F60D8,Unihealth-Parañaque Hospital and Medical Center,True,Parañaque,Manila,NCR
B91F4F4D36FA98A94AC5584AF95594A0,St. Luke's Medical Center-Global City,True,Taguig,Manila,NCR
5A0B8489CE264D4FF8DAC4CCE46FF8A0,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
D14FE370BDF1664C34B258D65F8D3507,Rafael Lazatin Memorial Medical Center,True,Angeles City,Pampanga,III
067EE197A2AA979778923AF77B40DD89,Allied Care Experts (ACE) Medical Center - Pateros,True,Pateros,Manila,NCR
D98C1545B7619BD99B817CB3169CDFDE,Ospital Ng Maynila Medical Center,True,Manila,Manila,NCR
B24B1810F41D38B55728A9F56B043D35,Pope John Paul II Hospital and Medical Center,True,Las Piñas,Manila,NCR
7331DA3B0E6D2887993EAEE520F03A5A,Medical Center Taguig,True,Taguig,Manila,NCR
26B58A41DA329E0CBDE0CBF956640A58,Mexico Community Hospital,True,Mexico,Pampanga,III
5D78D182FD5F5510588695863D22AC27,De Los Santos Medical Center,True,Quezon City,Manila,NCR
C5AB6CEBACA97F7171139E4D414FF5A6,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
78289D91E9C4ADCF4E97D6B3D4DF6AE0,De Vera's Medical Center,True,Santiago City,Isabela,II
2ADCEFE38FBCD3DCD45908FBAB1BF628,Children's Medical Clinic,True,Calapan City,Oriental Mindoro,IV-B
23FA71CC32BABB7B91130824466D25A5,The Medical City,True,Pasig,Manila,NCR
29DAF9442F3C0B60642B14C081B4A556,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
0DA474FC8E382F9C6D6D774BB433339A,Mercy Community Hospital,True,Iligan City,Lanao del Norte,X
435D6AB1BA16BA7E05E09D9728BC36CA,St. Martin De Porres Charity Hospital,True,San Juan,Manila,NCR
F42FFF7BF91C9292A6A6DD4EE86EEE6C,The Premier Medical Center,True,Parañaque,Manila,NCR
C90070E1F03E982448983975A0F52D57,Pasig Doctors Medical Center,True,Pasig,Manila,NCR
81BC798A42A7CE40810BF523F24DEEE1,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
6DFF2291FE2E822DE2E8068A182C4759,Angeles University Foundation Medical Center,True,Angeles City,Pampanga,III
48653AF2E798BC96B6EF0B76D8A02139,Chong Hua Hospital,True,Cebu City,Cebu,VII
0A7D83F084EC258AEFD128569DDA03D7,Chong Hua Hospital,True,Cebu City,Cebu,VII
B9A25E422BA96F7572089A00B838C3F8,Chong Hua Hospital,True,Cebu City,Cebu,VII
90FD26A243F6D14C4B3DF082CDC8DA66,Chong Hua Hospital,True,Cebu City,Cebu,VII
5D44A2B0D85AA1A4DD3F218BE6422C66,Chong Hua Hospital,True,Cebu City,Cebu,VII
F6717917669866B9E4F6ADCD511FA8F8,ACE Medical Center - Cebu,True,Cebu City,Cebu,VII
5553CFAF751A4B14960B7581A20BC142,Makati Medical Center,True,Makati,Manila,NCR
D811406316B669AD3D370D78B51B1D2E,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
95E62984B87E90645A5CF77037395959,Makati Medical Center,True,Makati,Manila,NCR
3DDE889723E33ACE6AF907CD5CC8E187,Tricity Medical Center,True,Pasig,Manila,NCR
F968FDC88852A4A3A27A81FE3F57BFC5,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
E2D6345BE0924A744FDCA3FB01C3B313,Providence Hospital,True,Quezon City,Manila,NCR
3CB189E9F3764C6B4A0D13C44BD922D8,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
F3DCC1592FF35C4AC7631EDB38265C3F,National Kidney and Transplant Institute,True,Quezon City,Manila,NCR
800B03685C22049F049801F6841861A2,Specialist Group Hospital and Trauma Center,True,Dagupan City,Pangasinan,I
1438ECB8CB1F6FADFEE2190700789D7B,"Nazareth General Hospital, Inc.",True,Dagupan City,Pangasinan,I
ED428DE22C975A6D2B7DB78CFA93C7C5,Col. Salvador T. Villa Memorial Hospital,True,Caloocan,Manila,NCR
04DA4AEA8E38AC933AB23CB2389DDDEF,Presidential Security Group Station Hospital,True,Manila,Manila,NCR
CC638784CF213986EC75983A4AA08CDB,The Medical City,True,Pasig,Manila,NCR
6332A8F62E3A9D5831724F2FFE55CAE0,Specialist Group Hospital and Trauma Center,True,Dagupan City,Pangasinan,I
F127A3F714240273E254D740ED23F001,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
59B85C256F758C22EAE6FA45913205DB,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
4CEF5B5E6FF1B3445DB4C013F1D452E0,Divine Grace Medical Center,True,General Trias,Cavite,IV-A
5E69FDA38CDA2060819766569FD93AA5,Ospital Ng Muntinlupa,True,Muntinlupa,Manila,NCR
ED383EC94720D62A939BFB6BDD98F50C,Calamba Medical Center,True,Calamba City,Laguna,IV-A
82F292A22966B857D968FB578CCBEAD9,Balindong District Hospital,True,Balindong,Lanao del Sur,BARMM
5B658D2A925565F0755E035597F8D22F,Basa Air Base Hospital,True,Floridablanca,Pampanga,III
5CA359AB1E9E3B9C478459944A2D9CA5,Mary Chiles General Hospital,True,Manila,Manila,NCR
39F741B5C68796DAAB4FEA3EE7122A81,Manila Doctors Hospital,True,Manila,Manila,NCR
5A211BA771EEF85828A0A9299467EA19,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
48237D9F2DEA8C74C2A72126CF63D933,Iloilo Mission Hospital,True,Iloilo City,Iloilo,VI
B937176DA86D4BB5F0AC63AAECF540EA,"St. Dominic Medical Center, Inc.",True,Bacoor City,Cavite,IV-A
125B93C9B50703FE9DAC43EC231F5F83,Las Piñas Doctor's Hospital,True,Las Piñas,Manila,NCR
820A8F5C40C91FBD63F19519314CA277,Our Lady of the Pillar Medical Center,True,Imus City,Cavite,IV-A
B5EDED274DBFE983C9A4BB1F5ED640CC,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
7E8750D4A701596732953C160D2AE096,Metropolitan Medical Center,True,Manila,Manila,NCR
7967CC8E3AB559E68CC944C44B1CF3E8,Metropolitan Medical Center,True,Manila,Manila,NCR
F1E5284674FD1E360873C29337EBE2D7,Metropolitan Medical Center,True,Manila,Manila,NCR
F885A14EAF260D7D9F93C750E1174228,Metropolitan Medical Center,True,Manila,Manila,NCR
FD9DD764A6F1D73F4340D570804EACC4,Metropolitan Medical Center,True,Manila,Manila,NCR
BF5A1D9043100645B2067FA70D7A1EA6,Metropolitan Medical Center,True,Manila,Manila,NCR
70821A40B06F8751781D5A895357DA67,Metropolitan Medical Center,True,Manila,Manila,NCR
56A3107CAD6611C8337EE36D178CA129,Metropolitan Medical Center,True,Manila,Manila,NCR
BD380C81DB012B113B6AB112B847E52B,Metropolitan Medical Center,True,Manila,Manila,NCR
B27D5296BEDE63B1493A5D321D4E8092,Metropolitan Medical Center,True,Manila,Manila,NCR
B7046757C3682A28C5BF2024E57678A0,Metropolitan Medical Center,True,Manila,Manila,NCR
21B29648A47A45AD16BB0DA0C004DFBA,Metropolitan Medical Center,True,Manila,Manila,NCR
CE059EF4192CBDCB40DF4422C090F1C3,Metropolitan Medical Center,True,Manila,Manila,NCR
FD4D801731725513A4D77AA9BB35534B,Metropolitan Medical Center,True,Manila,Manila,NCR
5E8A5161DE49C943DD66591511207F50,Metropolitan Medical Center,True,Manila,Manila,NCR
AC9EDBBE0533CEF12E50FD6FB6CFDE52,Metropolitan Medical Center,True,Manila,Manila,NCR
55ACF8539596D25624059980986AAA78,Metropolitan Medical Center,True,Manila,Manila,NCR
A753A43564C29148DF3150AFB4475440,Metropolitan Medical Center,True,Manila,Manila,NCR
BE3B0B544433B768685E3436621590FF,Metropolitan Medical Center,True,Manila,Manila,NCR
5E0F17D9E09D1881692CF84A3B869F75,Philippine Orthopedic Center,True,Quezon City,Manila,NCR
C7D0E7E2922845F3E1185D246D01365D,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
98ED99F6E48755FA5AEAFC04675A7E67,Philippine Orthopedic Center,True,Quezon City,Manila,NCR
C0A5A65E55124EAE3388586316A25F57,Silliman University Medical Center,True,Dumaguete City,Negros Oriental,VII
3891B14B5D8CCE2FDD8DCDB4DED28F6D,Silliman University Medical Center,True,Dumaguete City,Negros Oriental,VII
A2CDD86A458242D42A17C2BF4FEFF069,ACE Dumaguete Doctors,True,Dumaguete City,Negros Oriental,VII
A87BBBBE08344D9C9FD3F6D86BB7CC88,ACE Dumaguete Doctors,True,Dumaguete City,Negros Oriental,VII
F874601F91AB162335B5856B05987B7D,Silliman University Medical Center,True,Dumaguete City,Negros Oriental,VII
F816FDCB111B79750431CE758E283EAD,Silliman University Medical Center,True,Dumaguete City,Negros Oriental,VII
A8ED71126B12732B838CEE58DE4EFE3F,Ospital ng Kabataan ng Dipolog,True,Dipolog City,Zamboanga del Norte,IX
8DA57FAC3313174128CC5F13328D4573,Victor R. Potenciano Medical Center,True,Mandaluyong,Manila,NCR
7B99EFBC101A6013D2C710028BCA5CBF,Victor R. Potenciano Medical Center,True,Mandaluyong,Manila,NCR
DCA49D1A5928CB1C1AC064E9137C8B0F,Cardinal Santos Medical Center,True,San Juan,Manila,NCR
7A43ED4E82D06A1E6B2E88518FB8C2B0,Ospital Ng Maynila Medical Center,True,Manila,Manila,NCR
DB90F689B1567600818428CA3DFC88A3,Santana Maternity & Children's Hospital,True,Antipolo City,Rizal,IV-A
68FC266C3090819707D3C4C6CDCC1ED5,Assumption Specialty Hospital and Medical Center,True,Antipolo City,Rizal,IV-A
AC27B77292582BC293A51055BFC994EE,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
A41DB61E2728EF963614A8C8755B9B9A,Asian Hospital and Medical Center,True,Muntinlupa,Manila,NCR
0527B1B41D984CD95100BEFF3605D26E,Ospital Ng Muntinlupa,True,Muntinlupa,Manila,NCR
D35A29602005CB55AA57A5F683C8E0C2,Unihealth-Parañaque Hospital and Medical Center,True,Parañaque,Manila,NCR
6F4B7FD3EEA0AF87F9990FAA8E3287F1,Carmona Hospital and Medical Center,True,Carmona,Cavite,IV-A
689016F6EE80EF507E2F5D67614B4BE8,Unihealth Southwoods Hospital,True,Biñan City,Laguna,IV-A
4C4E5249F45D8CF6A0387C58AC13F514,Iloilo Doctor's Hospital,True,Iloilo City,Iloilo,VI
7070F9088E456682F0F84F815EBDA761,Northern Mindanao Medical Center,True,Cagayan de Oro,Misamis Oriental,X
AD5AB36761669D6EADBAEE691C4A1D22,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
C9F2F917078BD2DB12F23C3B413D9CBA,Manila Doctors Hospital,True,Manila,Manila,NCR
325E0FB6C663A5FC2DC128DC8798563A,St. Luke's Medical Center-Quezon City,True,Quezon City,Manila,NCR
A7C2E56B94B4F46EC60A68E20B4E8F9C,Alabang Medical Center,True,Muntinlupa,Manila,NCR
9878253904482726E741460A99ADBA86,Col. Salvador T. Villa Memorial Hospital,True,Caloocan,Manila,NCR
14A479DECEED671970598341AD622E82,West Lake Medical Hospital,True,San Pedro City,Laguna,IV-A
7E77ED13C0304EBEC4E12F5BEB25C3B4,Alamada Provincial Community Hospital,True,Alamada,Cotabato,XII
AD5F12B9539CCA684FFEFA884C430E4D,The Medical City,True,Pasig,Manila,NCR
CAA89215E67B35D504B99A0B22F1C56D,Jecsons Medical Center,True,Tarlac City,Tarlac,III
9CEEE7501BA30946FAB8728AEC06A9F5,Jecsons Medical Center,True,Tarlac City,Tarlac,III
AD8EDA80D5B8A3AD710E04D2BD3A9C59,Providence Hospital,True,Quezon City,Manila,NCR
6F5216F8D89B086C18298E043BFE48ED,Pasig Doctors Medical Center,True,Pasig,Manila,NCR
D58CC99982459CA8D73B89068F53E446,Philippine Heart Center,True,Quezon City,Manila,NCR
6616758DA438B02B8D360AD83A5B3D77,Children's Medical Clinic,True,Calapan City,Oriental Mindoro,IV-B
BA2F0015122A5955F8B3A50240FB91B2,Chinese General Hospital & Medical Center,True,Manila,Manila,NCR
8073BD4ED0FE0C330290C58056A2CD5E,Antipolo Medical Hospital,True,Antipolo City,Rizal,IV-A
D4EC33C0C23AE3C91764FCC625108A5A,Manila Doctors Hospital,True,Manila,Manila,NCR
5878531649E31DD68C52529E00059976,Manila Doctors Hospital,True,Manila,Manila,NCR
3DB54F5573CD617A0112D35DD1E6B1EF,UP-Philippine General Hospital,True,Manila,Manila,NCR
4D12403288274BB1C1CFC6A8F9E0F857,ManilaMed - Medical Center Manila,True,Manila,Manila,NCR
7EC0DBEEE45813422897E04AD8424A5E,Metropolitan Medical Center,True,Manila,Manila,NCR
1E69276E3D5650DE297E980AA4F59671,The Medical City-Pangasinan,True,Dagupan City,Pangasinan,I
C5A0AC0E2F48AF1A4E619E7036FE5977,Dagupan Doctors Villaflor Memorial Hospital,True,Dagupan City,Pangasinan,I
99F42C473AFE0EB4BD047AE133B851FC,"Nazareth General Hospital, Inc.",True,Dagupan City,Pangasinan,I
1C208EE88299E7D6D6EFF86E6879384E,Blessed Family Doctors General Hospital,True,San Carlos City,Pangasinan,I
CF5530D9E441E0D78574353214373569,Dr. Jose N. Rodriguez Memorial Hospital,True,Caloocan,Manila,NCR
4F714C73DB5191F3A71A380CBA8843ED,Divine Mercy Wellness Center,True,Tuguegarao City,Cagayan,II
36F4D832825380F102846560A5104C90,Mactan Doctor's Hospital,True,Lapu-Lapu City,Cebu,VII
A58337D1B8C98BF3225186673BE3407B,University of Cebu Medical Center,True,Mandaue City,Cebu,VII
66FAE5B05C0F64C4D2BDCDF1AD85F7B2,Manila Doctors Hospital,True,Manila,Manila,NCR
2434BFFA9A1BA2B3F857680A8FBB5B4F,Bethany Hospital,True,Tacloban City,Leyte,VIII
